Farm,Date,Day,Ele-present,Signs,Proximity(m),Cropdamaged,Cropspeciedamaged,Areasizedamaged(mxm),Area(m2),DogPresent,GuardPresent,SleepHours,Speaker,Treatment,X,Y,Comments
5,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
5,20-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59257,0.10923,
6,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,24-Sep-25,Wednesday,Yes,Footprints,5,Yes,Cabbage,10x10,100,3,,,Yes,Humans,36.59214,0.11113,4 Cabbages damaged
6,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,26-Sep-25,Friday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,1-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,4-Oct-25,Saturday,Yes,Footprints,200,No,None,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,20-Oct-25,Monday,No,NA,NA,No,NA,0,0,3,,,Yes,Humans,36.59214,0.11113,
6,30-Oct-25,Thursday,Yes,Footprints,10,No,None,0,0,3,,,Yes,Crickets,36.59214,0.11113,Defended successfully
6,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,1-Nov-25,Saturday,Yes,Footprints,20,No,None,0,0,3,,,Yes,Crickets,36.59214,0.11113,Defended by farmers
6,2-Nov-25,Sunday,Yes,Footprints,3,Yes,Maize,20X4,80,3,,,Yes,Crickets,36.59214,0.11113,Elephants are comfortably crossing near the speaker
6,3-Nov-25,Monday,Yes,Footprints,5,Yes,Maize,10X2,20,3,,,Yes,Crickets,36.59214,0.11113,
6,4-Nov-25,Tuesday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,6-Nov-25,Thursday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,8-Nov-25,Saturday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,9-Nov-25,Sunday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,10-Nov-25,Monday,Yes,Footprints,20,Yes,Maize,1X2,2,3,,,Yes,Crickets,36.59214,0.11113,
6,11-Nov-25,Tuesday,Yes,Footprints,5,Yes,Maize,20X4,80,3,,,Yes,Crickets,36.59214,0.11113,
6,12-Nov-25,Wednesday,Yes,Footprints,20,Yes,Maize,10x5,50,3,,,Yes,Crickets,36.59214,0.11113,Defended by farmers
6,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,15-Nov-25,Saturday,Yes,Footprints,20,Yes,Maize,5x2,10,3,,,Yes,Crickets,36.59214,0.11113,Defended by farmers
6,16-Nov-25,Sunday,Yes,Footprints,20,Yes,Maize,6x3,18,3,,,Yes,Crickets,36.59214,0.11113,Defended by farmers
6,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,18-Nov-25,Tuesday,Yes,Footprints,20,Yes,Maize,5X1,5,3,,,Yes,Crickets,36.59214,0.11113,
6,19-Nov-25,Wednesday,Yes,Footprints,5,Yes,Maize,15X3,45,3,,,Yes,Crickets,36.59214,0.11113,
6,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,3,,,Yes,Crickets,36.59214,0.11113,
6,21-Nov-25,Friday,Yes,Footprints,20,Yes,Maize,4X5,20,3,,,Yes,Crickets,36.59214,0.11113,Defended by farmers
6,22-Nov-25,Saturday,Yes,Footprints,20,Yes,Maize,4X5,20,3,,,Yes,Crickets,36.59214,0.11113,Defended by farmers
6,23-Nov-25,Sunday,Yes,Footprints,20,Yes,Maize,4x5,20,3,,,Yes,Crickets,36.59214,0.11113,Defended by farmers
7,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,24-Sep-25,Wednesday,Yes,Sighted,100,No,None,0,0,0,,,Yes,Humans,36.59208,0.1152,Elephants crossed at F8
7,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,26-Sep-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,1-Oct-25,Wednesday,Yes,Sighted,100,No,None,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,18-Oct-25,Saturday,Yes,"Damaged crops, footprints",80,Yes,"Snow peas, sweet potatoes",10X15,150,0,,,Yes,Humans,36.59208,0.1152,"Elephants approacged from a different route, opposite from the river side"
7,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,20-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
7,30-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,1-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,2-Nov-25,Sunday,Yes,"Sighted, footprints",15,Yes,Kales,1X5,5,0,,,Yes,Crickets,36.59208,0.1152,I defended my farm and they raided nearbyfarms 
7,3-Nov-25,Monday,Yes,"Sighted, footprints",15,Yes,Kales,1X5,5,0,,,Yes,Crickets,36.59208,0.1152,
7,4-Nov-25,Tuesday,Yes,"Sighted, footprints",15,Yes,Kales,2X2,4,0,,,Yes,Crickets,36.59208,0.1152,
7,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,6-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,8-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,9-Nov-25,Sunday,Yes,"Sighted, footprints",20,Yes,Sweet potatoes,2X2,4,0,,,Yes,Crickets,36.59208,0.1152,
7,10-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,11-Nov-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,12-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,15-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,16-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,18-Nov-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,19-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,21-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,22-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
7,23-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,24-Sep-25,Wednesday,Yes,"Dung, footprints",5,Yes,Beans,20x10,200,0,,,Yes,Humans,36.59208,0.1152,They destroyed 1/2 of an acre
8,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,26-Sep-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,1-Oct-25,Wednesday,Yes,Footprints,5,No,None,0,0,0,,,Yes,Humans,36.59208,0.1152,Elephants crossed at F8
8,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,20-Oct-25,Monday,Yes,Footprints,20,No,None,0,0,0,,,Yes,Humans,36.59208,0.1152,
8,29-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,30-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,1-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,2-Nov-25,Sunday,Yes,Footprints,10,Yes,Beans,10X3,30,0,,,Yes,Crickets,36.59208,0.1152,
8,3-Nov-25,Monday,Yes,"Sighted, footprints",10,Yes,Snow peas,4X5,20,0,,,Yes,Crickets,36.59208,0.1152,
8,4-Nov-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,6-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,8-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,9-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,10-Nov-25,Monday,Yes,Footprints,0,Yes,Butternut,15X15,225,0,,,Yes,Crickets,36.59208,0.1152,
8,11-Nov-25,Tuesday,Yes,Footprints,0,Yes,Beans,20X20,400,0,,,Yes,Crickets,36.59208,0.1152,The elephants were comfortably crossing near the cricket speaker
8,12-Nov-25,Wednesday,Yes,Footprints,0,Yes,Kales,15X15,225,0,,,Yes,Crickets,36.59208,0.1152,
8,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,15-Nov-25,Saturday,Yes,Footprints,0,Yes,Butternut,15X15,225,0,,,Yes,Crickets,36.59208,0.1152,
8,16-Nov-25,Sunday,Yes,Footprints,0,Yes,Butternut,10X10,100,0,,,Yes,Crickets,36.59208,0.1152,
8,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,18-Nov-25,Tuesday,Yes,Footprints,0,Yes,Butternut,10X10,100,0,,,Yes,Crickets,36.59208,0.1152,The elephants were comfortably crossing near the cricket speaker
8,19-Nov-25,Wednesday,Yes,Footprints,0,Yes,Beans,10X10,100,0,,,Yes,Crickets,36.59208,0.1152,The elephants were comfortably crossing near the cricket speaker
8,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59208,0.1152,
8,21-Nov-25,Friday,Yes,Footprints,0,Yes,Kales,5X5,25,0,,,Yes,Crickets,36.59208,0.1152,
8,22-Nov-25,Saturday,Yes,Footprints,0,Yes,Butternut,10X5,50,0,,,Yes,Crickets,36.59208,0.1152,
8,23-Nov-25,Sunday,Yes,Footprints,0,Yes,Butternut,5X5,25,0,,,Yes,Crickets,36.59208,0.1152,
9,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,24-Sep-25,Wednesday,Yes,Footprints,20,No,None,0,0,0,,,Yes,Humans,36.59268,0.11856,"Elephants footprints visible on the side of the river, 20 m away fom the speaker"
9,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,26-Sep-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,1-Oct-25,Wednesday,Yes,Footprints,20,No,None,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59268,0.11856,
9,20-Oct-25,Monday,Yes,Footprints,80,No,None,0,0,0,,,Yes,Humans,36.59268,0.11856,Elephants crossed the river at F8
9,29-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,30-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,1-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,2-Nov-25,Sunday,Yes,Footprints,5,Yes,Snow peas,6x2,12,0,,,Yes,Crickets,36.59268,0.11856,
9,3-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,4-Nov-25,Tuesday,Yes,"Sighted, footprints",10,Yes,Snow peas,4X5,20,0,,,Yes,Crickets,36.59268,0.11856,
9,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,6-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,8-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,9-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,10-Nov-25,Monday,Yes,Footprints,5,Yes,Beans,15X4,60,0,,,Yes,Crickets,36.59268,0.11856,
9,11-Nov-25,Tuesday,Yes,Footprints,0,Yes,Beans,5X4,20,0,,,Yes,Crickets,36.59268,0.11856,
9,12-Nov-25,Wednesday,Yes,Footprints,10,Yes,Beans,5X4,20,0,,,Yes,Crickets,36.59268,0.11856,
9,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,Defended by farmers
9,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,15-Nov-25,Saturday,Yes,Footprints,20,Yes,Beans,15X4,60,0,,,Yes,Crickets,36.59268,0.11856,
9,16-Nov-25,Sunday,Yes,Footprints,20,Yes,Beans,15X4,60,0,,,Yes,Crickets,36.59268,0.11856,Defended by farmers
9,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,Defended by farmers
9,18-Nov-25,Tuesday,Yes,Footprints,5,Yes,Beans,10X10,100,0,,,Yes,Crickets,36.59268,0.11856,
9,19-Nov-25,Wednesday,Yes,Footprints,0,Yes,Beans,10X10,100,0,,,Yes,Crickets,36.59268,0.11856,Elephant activity levels increased significantly
9,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59268,0.11856,
9,21-Nov-25,Friday,Yes,Footprints,10,Yes,Beans,10X10,100,0,,,Yes,Crickets,36.59268,0.11856,Defended by farmers
9,22-Nov-25,Saturday,Yes,Footprints,20,Yes,Beans,15X4,60,0,,,Yes,Crickets,36.59268,0.11856,Defended by farmers
9,23-Nov-25,Sunday,Yes,Footprints,20,Yes,Beans,15X4,60,0,,,Yes,Crickets,36.59268,0.11856,Defended by farmers
10,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,24-Sep-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,26-Sep-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
